Warrants Market - Daily,,,,,,,,,,,,
XAO 4651.1 at 16:35 26/2/2010  Report at 19:05 Friday 26/2/2010. Processed 19:55 Friday 26/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
CBAVMB,55.00,25/03/10,5:1,0.285,0.335,0.24,-1,150,,,,
CBAVZM,55.00,25/03/10,5:1,0.32,0.35,-,-,-,,,,
CBAWOA,50.00,29/04/10,5:1,0.95,1.115,0.96,-,-,,,,
CBAWOB,55.00,29/04/10,5:1,0.37,0.47,0.45,5,1185,,,,
CBAVME,57.00,29/04/10,5:1,0.30,0.345,0.31,-4,360,,,,
CBAVZN,58.00,29/04/10,5:1,0.535,0.565,-,-,-,,,,
CBAWOC,59.00,29/04/10,5:1,0.145,0.20,0.165,-,-,,,,
CBAWOD,55.00,24/06/10,5:1,0.61,0.715,0.725,-,-,,,,
CBAWOE,57.50,24/06/10,5:1,0.425,0.51,-,-,-,,,,
CBAWOF,60.00,24/06/10,5:1,0.28,0.34,-,-,-,,,,
Computershare Ltd Last Sale Price $11.65,,,,,,,,,,,,
CPUVMA,13.00,25/03/10,2:1,0.013,0.03,0.56,-,-,,,,
CSL Ltd Last Sale Price $34.39,,,,,,,,,,,,
CSLWZC,32.00,25/03/10,4:1,-,-,0.20,-,-,,,,
CSLVMA,33.00,25/03/10,4:1,0.355,0.465,0.55,-,-,,,,
Fortescue Metals Grp Last Sale Price $4.65,,,,,,,,,,,,
FMGVMA,4.50,25/03/10,3:1,0.125,0.13,0.14,-,-,,,,
Insurance Aust Grp Last Sale Price $3.95,,,,,,,,,,,,
IAGVMA,4.00,25/03/10,3:1,0.037,0.049,0.039,-2.1,100,,,,
Incitec Pivot Last Sale Price $3.24,,,,,,,,,,,,
IPLVMA,3.00,25/03/10,2:1,0.145,0.165,0.27,-,-,,,,
Lihir Gold Ltd Last Sale Price $2.65,,,,,,,,,,,,
LGLWOE,3.00,25/03/10,2:1,0.027,0.032,0.028,-,-,,,,
LGLWOD,3.25,25/03/10,2:1,0.01,0.015,0.021,-,-,,,,
LGLVMA,3.50,25/03/10,2:1,0.001,-,0.01,-,-,,,,
LGLWOF,4.00,25/03/10,2:1,0.001,0.011,0.048,-,-,,,,
LGLWOG,3.00,27/05/10,2:1,0.075,0.08,-,-,-,,,,
LGLWOH,3.25,27/05/10,2:1,0.048,0.053,-,-,-,,,,
LGLWOI,3.50,27/05/10,2:1,0.032,0.037,-,-,-,,,,
Macq Grp Ltd Last Sale Price $45.26,,,,,,,,,,,,
MQGVZH,50.00,25/03/10,5:1,-,-,0.63,-,-,,,,
MQGVZI,52.00,25/03/10,5:1,0.25,0.28,-,-,-,,,,
MQGVZJ,55.00,29/04/10,5:1,0.435,0.465,-,-,-,,,,
MQGWOA,55.00,29/04/10,6:1,0.072,0.077,0.076,-0.1,700,,,,
MQGWOD,52.50,24/06/10,6:1,0.275,0.28,0.265,-,246,,,,
MQGWOE,60.00,24/06/10,6:1,0.087,0.092,-,-,-,,,,
National Aust Bank Last Sale Price $25.44,,,,,,,,,,,,
NABWZJ,28.00,25/03/10,4:1,0.045,0.059,-,-,-,,,,
NABVMA,29.00,25/03/10,5:1,0.009,-,0.075,-,-,,,,
NABWZK,30.00,25/03/10,4:1,0.01,0.04,-,-,-,,,,
NABVMB,31.00,25/03/10,5:1,0.001,-,0.036,-,-,,,,
NABVZA,28.00,29/04/10,4:1,0.225,0.255,0.31,-,-,,,,
NABWOA,28.50,29/04/10,4:1,0.10,0.105,0.091,0.3,400,,,,
NABWOB,30.50,29/04/10,4:1,0.037,0.042,0.043,-,-,,,,
NABVME,33.00,29/04/10,5:1,0.006,-,0.079,-,-,,,,
NABWOC,33.00,29/04/10,4:1,0.012,0.017,0.037,-,-,,,,
NABWOD,28.00,24/06/10,4:1,0.21,0.215,0.185,-,-,,,,
NABWOE,30.00,24/06/10,4:1,0.105,0.11,-,-,-,,,,
NABWOF,32.50,24/06/10,4:1,0.048,0.053,-,-,-,,,,
Newcrest Min Last Sale Price $31.34,,,,,,,,,,,,
NCMVMA,35.00,25/03/10,4:1,0.063,0.085,0.071,-,-,,,,
NCMWOC,35.00,25/03/10,4:1,0.083,0.089,0.074,-14.6,100,,,,
NCMVMB,37.00,25/03/10,4:1,0.027,-,0.11,-,-,,,,
NCMWOD,37.50,25/03/10,4:1,0.025,0.03,0.072,-,-,,,,
NCMVZC,38.00,25/03/10,4:1,0.06,0.074,0.28,-,-,,,,
NCMWOE,40.00,25/03/10,4:1,0.011,0.016,0.031,-,-,,,,
NCMVZD,35.00,29/04/10,4:1,0.505,0.535,0.67,-,-,,,,
NCMVME,39.00,29/04/10,4:1,0.078,0.096,0.078,-,450,,,,
NCMWOF,36.00,27/05/10,4:1,0.26,0.265,-,-,-,,,,
NCMWOG,39.00,27/05/10,4:1,0.13,0.135,-,-,-,,,,
News Corp Last Sale Price $17.60,,,,,,,,,,,,
NWSVMA,18.00,25/03/10,4:1,0.115,0.125,0.55,-,-,,,,
NWSVME,20.00,29/04/10,4:1,0.062,0.068,0.375,-,-,,,,
Oil Search Ltd Last Sale Price $5.22,,,,,,,,,,,,
OSHVMA,6.50,25/03/10,2:1,0.001,-,0.006,-,-,,,,
OSHVME,6.00,29/04/10,2:1,0.023,-,0.06,-,-,,,,
OZ Minerals Last Sale Price $1.04,,,,,,,,,,,,
OZLWOB,1.05,25/03/10,2:1,0.037,0.042,-,-,-,,,,
OZLWOA,1.25,25/03/10,2:1,0.014,0.019,-,-,-,,,,
Paladin Energy Last Sale Price $3.61,,,,,,,,,,,,
PDNVMA,4.00,25/03/10,2:1,0.033,0.038,0.032,-5.3,1500,,,,
PDNVME,5.00,29/04/10,2:1,0.011,-,0.05,-,-,,,,
Qantas Airways Last Sale Price $2.64,,,,,,,,,,,,
QANVMA,2.50,25/03/10,2:1,0.095,0.11,0.155,-,-,,,,
QANVME,3.50,29/04/10,2:1,0.003,-,0.048,-,-,,,,
QBE Insurance Grp Last Sale Price $21.40,,,,,,,,,,,,
QBEVMA,23.00,25/03/10,4:1,0.029,0.052,0.042,-14.3,500,,,,
QBEWOA,23.00,25/03/10,4:1,0.022,0.039,0.029,-8.6,5652,,,,
QBEVMB,25.00,25/03/10,4:1,0.001,-,0.074,-,-,,,,
QBEWOD,26.00,25/03/10,4:1,0.01,0.025,0.015,-1.7,1050,,,,
QBEVME,27.00,29/04/10,4:1,0.005,-,0.27,-,-,,,,
QBEWOE,23.50,27/05/10,4:1,0.12,0.165,0.13,-,2300,,,,
QBEWOF,26.50,27/05/10,4:1,0.03,0.044,-,-,-,,,,
Rio Tinto Ltd Last Sale Price $70.50,,,,,,,,,,,,
RIOVMA,65.00,25/03/10,6:1,1.155,1.245,1.105,-,-,,,,
RIOVMB,70.00,25/03/10,6:1,0.60,0.665,0.75,-,-,,,,
RIOVZC,72.00,25/03/10,6:1,-,-,-,-,-,,,,
RIOVMC,75.00,25/03/10,6:1,0.295,0.335,0.25,-2.5,114,,,,
RIOVZD,75.00,25/03/10,6:1,-,-,-,-,-,,,,
RIOWOD,73.00,29/04/10,6:1,0.59,0.595,0.59,5,332,,,,
RIOVZE,75.00,29/04/10,6:1,0.98,1.01,-,-,-,,,,
RIOVME,80.00,29/04/10,6:1,0.345,0.38,0.365,-,-,,,,
RIOWOE,80.00,29/04/10,6:1,0.265,0.27,0.27,2.5,250,,,,
RIOVMF,85.00,29/04/10,6:1,0.18,0.205,0.22,-,-,,,,
RIOWOC,85.00,29/04/10,6:1,0.145,0.15,0.135,-2.5,300,,,,
RIOWOF,72.50,24/06/10,6:1,1.07,1.09,1.075,-18,95,,,,
RIOWOJ,79.00,24/06/10,6:1,0.63,0.635,-,-,-,,,,
RIOWOK,86.00,24/06/10,6:1,0.365,0.37,-,-,-,,,,
Santos Ltd Last Sale Price $12.96,,,,,,,,,,,,
STOWOB,14.00,25/03/10,4:1,0.04,0.057,-,-,-,,,,
STOVMA,15.00,25/03/10,3:1,0.007,-,0.024,-,-,,,,
STOVZM,15.00,25/03/10,4:1,0.024,0.04,-,-,-,,,,
STOWOA,15.50,25/03/10,4:1,0.007,0.012,0.02,-,-,,,,
STOVME,17.00,29/04/10,3:1,0.007,-,0.052,-,-,,,,
Telstra Corp Last Sale Price $2.97,,,,,,,,,,,,
TLSWOB,3.15,25/03/10,2:1,0.024,0.029,-,-,-,,,,
TLSWOA,3.25,25/03/10,2:1,0.011,0.016,0.025,-,-,,,,
TLSVMA,3.36,25/03/10,2:1,0.001,-,0.004,-,-,,,,
TLSVMB,3.61,25/03/10,2:1,0.001,-,0.063,-,-,,,,
TLSVZB,3.75,25/03/10,2:1,-,-,-,-,-,,,,
TLSVME,3.39,29/04/10,2:1,0.012,-,-,-,-,,,,
TLSVZC,3.50,29/04/10,2:1,0.018,0.04,-,-,-,,,,
TLSWOC,3.00,24/06/10,2:1,0.13,0.135,0.135,-,-,,,,
TLSWOD,3.30,24/06/10,2:1,0.059,0.064,-,-,-,,,,
Westpac Banking Last Sale Price $26.13,,,,,,,,,,,,
WBCVZA,24.00,25/03/10,4:1,0.50,0.53,-,-,-,,,,
WBCVZB,25.00,25/03/10,4:1,-,-,-,-,-,,,,
WBCVMA,26.00,25/03/10,5:1,0.16,0.19,0.041,-,-,,,,
WBCVMB,28.00,25/03/10,5:1,0.045,0.055,0.069,-,-,,,,
WBCVMC,30.00,25/03/10,5:1,0.012,-,0.024,-,-,,,,
WBCVZC,23.00,29/04/10,4:1,0.885,0.915,-,-,-,,,,
WBCWOA,23.50,29/04/10,4:1,0.76,0.765,0.675,-,-,,,,
WBCWOB,25.00,29/04/10,4:1,0.44,0.485,0.50,-,-,,,,
WBCWOC,27.00,29/04/10,4:1,0.205,0.21,0.215,2,640,,,,
WBCVME,32.00,29/04/10,5:1,0.013,-,0.01,-,-,,,,
WBCWOE,25.00,24/06/10,4:1,0.54,0.58,-,-,-,,,,
WBCWOF,26.50,24/06/10,4:1,0.35,0.355,-,-,-,,,,
WBCWOG,28.00,24/06/10,4:1,0.21,0.22,0.22,-,850,,,,
Wesfarmers Ltd Last Sale Price $31.13,,,,,,,,,,,,
WESWOB,30.00,25/03/10,4:1,0.415,0.42,0.42,-,-,,,,
WESVMA,33.00,25/03/10,4:1,0.095,0.12,0.46,-,-,,,,
WorleyParsons Ltd Last Sale Price $24.58,,,,,,,,,,,,
WORVMA,30.00,25/03/10,4:1,0.018,-,0.036,-,-,,,,
Woolworths Ltd Last Sale Price $26.84,,,,,,,,,,,,
WOWVMA,28.00,25/03/10,4:1,0.054,0.045,0.056,0.9,2900,,,,
WOWVMB,30.00,25/03/10,4:1,0.003,-,0.042,-,-,,,,
WOWWOA,27.50,27/05/10,4:1,0.185,0.19,-,-,-,,,,
Woodside Pet Last Sale Price $43.37,,,,,,,,,,,,
WPLWOF,45.00,25/03/10,5:1,0.11,0.135,0.024,-,-,,,,
WPLWOD,47.50,25/03/10,5:1,0.054,0.059,0.05,-2.4,200,,,,
WPLVMA,49.62,25/03/10,5:1,0.03,0.042,0.22,-,-,,,,
WPLVZA,50.00,25/03/10,5:1,0.095,0.125,0.18,-,-,,,,
WPLWOE,50.00,25/03/10,5:1,0.026,0.031,-,-,-,,,,
WPLVZB,45.00,29/04/10,5:1,0.88,0.91,-,-,-,,,,
WPLVME,54.59,29/04/10,5:1,0.031,-,0.08,-,-,,,,
WPLWOG,44.00,24/06/10,5:1,0.50,0.545,-,-,-,,,,
WPLWOH,47.50,24/06/10,5:1,0.265,0.295,-,-,-,,,,
WPLWOI,51.00,24/06/10,5:1,0.145,0.165,-,-,-,,,,
Equity Put Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $5.94,,,,,,,,,,,,
AMPWOR,5.75,27/05/10,3:1,0.12,0.125,-,-,-,,,,
AMPWOS,6.50,27/05/10,3:1,0.255,0.26,-,-,-,,,,
ANZ Banking Grp Last Sale Price $23.14,,,,,,,,,,,,
ANZWZZ,20.00,25/03/10,4:1,0.049,0.063,-,-,-,,,,
ANZWZY,21.00,25/03/10,4:1,0.105,0.135,-,-,-,,,,
ANZVMS,22.00,25/03/10,3:1,0.10,0.115,0.115,-52,600,,,,
ANZVMT,24.00,25/03/10,3:1,0.39,0.43,0.495,-,200,,,,
ANZVZP,20.00,29/04/10,4:1,-,-,-,-,-,,,,
ANZWOP,21.00,29/04/10,4:1,0.094,0.099,0.135,-,-,,,,
ANZWOQ,23.00,29/04/10,4:1,0.23,0.235,0.30,-,-,,,,
ANZWOR,25.00,29/04/10,4:1,0.525,0.53,-,-,-,,,,
ANZVMU,26.00,29/04/10,3:1,1.00,1.05,-,-,-,,,,
ANZWOS,20.00,24/06/10,4:1,0.13,0.14,-,-,-,,,,
ANZWOT,22.00,24/06/10,4:1,0.275,0.285,-,-,-,,,,
ANZWOU,24.00,24/06/10,4:1,0.525,0.535,-,-,-,,,,
ASX Ltd Last Sale Price $36.46,,,,,,,,,,,,
ASXVMS,38.00,25/03/10,4:1,0.655,0.705,-,-,-,,,,
ASXVMU,40.00,29/04/10,4:1,1.125,1.15,0.985,-,-,,,,
BHP Billiton Ltd Last Sale Price $41.10,,,,,,,,,,,,
BHPVMT,39.00,25/03/10,4:1,0.235,0.255,0.25,-0.5,400,,,,
BHPWZX,39.00,25/03/10,4:1,0.385,0.415,-,-,-,,,,
BHPWZW,40.00,25/03/10,4:1,-,-,0.775,-,-,,,,
BHPVMS,43.00,25/03/10,4:1,0.725,0.765,0.275,-,-,,,,
BHPWOP,32.00,29/04/10,4:1,0.044,0.049,0.11,-,-,,,,
BHPWOQ,35.00,29/04/10,4:1,0.105,0.11,0.25,-,-,,,,
BHPVZP,36.00,29/04/10,4:1,-,-,-,-,-,,,,
BHPWOS,37.50,29/04/10,4:1,0.20,0.205,0.25,0.5,2120,,,,
BHPVMU,40.00,29/04/10,4:1,0.535,0.56,0.635,-,-,,,,
BHPWOV,40.50,29/04/10,4:1,0.415,0.42,0.50,-7,1060,,,,
BHPWOW,31.00,24/06/10,4:1,0.115,0.12,0.135,-1.5,500,,,,
BHPWOX,34.00,24/06/10,4:1,0.215,0.22,-,-,-,,,,
BHPWOY,37.00,24/06/10,4:1,0.385,0.39,-,-,-,,,,
BHPWOZ,40.00,24/06/10,4:1,0.62,0.705,-,-,-,,,,
BHPVOP,42.00,24/06/10,4:1,0.84,0.845,-,-,-,,,,
BHPVOQ,44.00,24/06/10,4:1,1.105,1.225,-,-,-,,,,
BlueScope Steel Last Sale Price $2.42,,,,,,,,,,,,
BSLWOP,2.75,25/03/10,2:1,0.18,0.185,0.155,-,-,,,,
BSLVMS,3.00,25/03/10,2:1,0.285,0.30,0.29,-,-,,,,
BSLWOR,3.25,25/03/10,2:1,0.425,0.43,0.435,-,2000,,,,
BSLWOS,2.75,24/06/10,2:1,0.24,0.245,-,-,-,,,,
Brambles Ltd Last Sale Price $6.94,,,,,,,,,,,,
BXBWOP,6.50,24/06/10,4:1,0.115,0.12,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $53.92,,,,,,,,,,,,
CBAVZQ,50.00,25/03/10,5:1,0.175,0.205,0.17,-,-,,,,
CBAVZP,52.00,25/03/10,5:1,0.315,0.345,0.51,-,-,,,,
CBAVMS,53.00,25/03/10,5:1,0.225,0.27,0.515,-,-,,,,
CBAVMT,55.00,25/03/10,5:1,0.415,0.57,0.44,-3,100,,,,
CBAWOP,45.00,29/04/10,5:1,0.10,0.125,0.086,-,-,,,,
CBAWOQ,49.00,29/04/10,5:1,0.21,0.26,0.205,-3,225,,,,
CBAVZR,50.00,29/04/10,5:1,0.52,0.55,-,-,-,,,,
CBAWOR,52.50,29/04/10,5:1,0.40,0.47,0.405,-,-,,,,
CBAVMU,57.00,29/04/10,5:1,0.82,0.99,0.935,-,-,,,,
CBAWOS,47.50,24/06/10,5:1,0.305,0.355,-,-,-,,,,
CBAWOT,51.00,24/06/10,5:1,0.45,0.455,-,-,-,,,,
CBAWOU,54.00,24/06/10,5:1,0.68,0.775,-,-,-,,,,
Computershare Ltd Last Sale Price $11.65,,,,,,,,,,,,
CPUVMS,13.00,25/03/10,2:1,0.67,0.755,-,-,-,,,,
CSL Ltd Last Sale Price $34.39,,,,,,,,,,,,
CSLVMS,33.00,25/03/10,4:1,0.135,0.19,0.66,-,-,,,,
Incitec Pivot Last Sale Price $3.24,,,,,,,,,,,,
IPLVMS,4.00,25/03/10,2:1,0.38,0.40,0.054,-,-,,,,
Lihir Gold Ltd Last Sale Price $2.65,,,,,,,,,,,,
LGLVMS,3.00,25/03/10,2:1,0.185,0.205,0.38,-,-,,,,
LGLWOP,3.00,25/03/10,2:1,0.195,0.20,-,-,-,,,,
LGLWOQ,3.50,25/03/10,2:1,0.425,0.43,0.42,-4,800,,,,
LGLWOR,2.25,27/05/10,2:1,0.062,0.067,-,-,-,,,,
LGLWOU,2.75,27/05/10,2:1,0.155,0.16,-,-,-,,,,
Macq Grp Ltd Last Sale Price $45.26,,,,,,,,,,,,
MQGVZU,45.00,25/03/10,5:1,-,-,0.665,-,-,,,,
MQGVZT,47.00,25/03/10,5:1,0.86,0.89,0.825,-,-,,,,
MQGVZV,48.00,29/04/10,5:1,1.31,1.34,-,-,-,,,,
MQGWOQ,48.00,29/04/10,6:1,0.75,0.755,0.775,17,50,,,,
MQGWOR,45.00,24/06/10,6:1,0.76,0.77,-,-,-,,,,
National Aust Bank Last Sale Price $25.44,,,,,,,,,,,,
NABWZW,25.00,25/03/10,4:1,0.29,0.32,-,-,-,,,,
NABVMS,26.00,25/03/10,5:1,0.23,0.25,0.745,-,-,,,,
NABWZV,27.00,25/03/10,4:1,0.63,0.66,0.465,-,-,,,,
NABVMT,28.00,25/03/10,5:1,0.515,0.55,-,-,-,,,,
NABVZR,25.00,29/04/10,4:1,0.515,0.545,-,-,-,,,,
NABWOP,25.00,29/04/10,4:1,0.28,0.285,0.32,-,-,,,,
NABWOQ,27.50,29/04/10,4:1,0.615,0.62,-,-,-,,,,
NABVMU,30.00,29/04/10,5:1,0.92,0.95,-,-,-,,,,
NABWOR,30.00,29/04/10,4:1,1.13,1.135,0.95,-,-,,,,
NABWOS,24.00,24/06/10,4:1,0.38,0.39,-,-,-,,,,
NABWOT,26.50,24/06/10,4:1,0.695,0.705,-,-,-,,,,
NABWOU,29.00,24/06/10,4:1,1.125,1.135,-,-,-,,,,
Newcrest Min Last Sale Price $31.34,,,,,,,,,,,,
NCMWOR,30.00,25/03/10,4:1,0.195,0.20,0.205,-,-,,,,
NCMVMS,33.00,25/03/10,4:1,0.585,0.665,1.35,-,-,,,,
NCMWOS,34.00,25/03/10,4:1,0.72,0.725,0.375,-,-,,,,
NCMWZY,35.00,25/03/10,4:1,1.06,1.09,-,-,-,,,,
NCMVZP,30.00,29/04/10,4:1,0.63,-,-,-,-,,,,
NCMVMU,35.00,29/04/10,4:1,1.08,1.165,-,-,-,,,,
NCMWOT,29.00,27/05/10,4:1,0.34,0.345,0.37,-2.5,80,,,,
NCMWOU,32.50,27/05/10,4:1,0.715,0.72,-,-,-,,,,
News Corp Last Sale Price $17.60,,,,,,,,,,,,
NWSVMS,18.00,25/03/10,4:1,0.22,0.23,0.125,-,-,,,,
NWSVMU,20.00,29/04/10,4:1,0.645,0.66,0.39,-,-,,,,
OZ Minerals Last Sale Price $1.04,,,,,,,,,,,,
OZLWOP,1.10,25/03/10,2:1,0.053,0.058,0.067,-,-,,,,
QBE Insurance Grp Last Sale Price $21.40,,,,,,,,,,,,
QBEWOR,20.00,25/03/10,4:1,0.085,0.12,-,-,-,,,,
QBEWOS,22.50,25/03/10,4:1,0.40,0.49,-,-,-,,,,
QBEVMS,24.00,25/03/10,4:1,0.71,0.82,0.64,-,-,,,,
QBEVMU,26.00,29/04/10,4:1,1.19,1.30,0.825,-,-,,,,
QBEWOT,21.00,27/05/10,4:1,0.315,0.375,-,-,-,,,,
QBEWOU,23.00,27/05/10,4:1,0.60,0.68,-,-,-,,,,
Rio Tinto Ltd Last Sale Price $70.50,,,,,,,,,,,,
RIOVZU,68.00,25/03/10,6:1,-,-,0.635,-,-,,,,
RIOVMS,70.00,25/03/10,6:1,0.49,0.54,0.925,-,-,,,,
RIOWZV,70.00,25/03/10,6:1,0.78,0.81,-,-,-,,,,
RIOVMT,75.00,25/03/10,6:1,0.94,1.02,1.115,-,-,,,,
RIOWOT,60.00,29/04/10,6:1,0.205,0.21,0.22,-,-,,,,
RIOVZV,62.00,29/04/10,6:1,-,-,-,-,-,,,,
RIOWOU,66.00,29/04/10,6:1,0.47,0.475,0.48,-5,120,,,,
RIOWOV,71.00,29/04/10,6:1,0.81,0.815,0.715,-,-,,,,
RIOVMU,80.00,29/04/10,6:1,1.84,1.92,1.93,-,-,,,,
RIOWOW,62.00,24/06/10,6:1,0.605,0.61,-,-,-,,,,
RIOWOX,65.00,24/06/10,6:1,0.76,0.765,-,-,-,,,,
RIOWOY,70.00,24/06/10,6:1,1.085,1.09,-,-,-,,,,
Santos Ltd Last Sale Price $12.96,,,,,,,,,,,,
STOWZQ,13.00,25/03/10,4:1,0.145,0.175,-,-,-,,,,
STOWOR,15.00,25/03/10,4:1,0.52,0.525,-,-,-,,,,
STOVMU,16.00,29/04/10,3:1,1.00,1.04,1.01,-,-,,,,
Telstra Corp Last Sale Price $2.97,,,,,,,,,,,,
TLSWOP,3.00,25/03/10,2:1,0.061,0.066,-,-,-,,,,
TLSWOQ,3.30,25/03/10,2:1,0.175,0.18,0.18,2,125,,,,
TLSVZQ,3.50,25/03/10,2:1,-,-,-,-,-,,,,
TLSVMS,3.61,25/03/10,2:1,0.31,0.325,-,-,-,,,,
TLSVZR,3.25,29/04/10,2:1,0.145,0.175,-,-,-,,,,
TLSVMU,3.85,29/04/10,2:1,0.425,-,0.445,-,-,,,,
TLSWOR,3.20,24/06/10,2:1,0.17,0.175,-,-,-,,,,
Westpac Banking Last Sale Price $26.13,,,,,,,,,,,,
WBCVZR,21.00,25/03/10,4:1,0.009,0.04,-,-,-,,,,
WBCVZQ,23.00,25/03/10,4:1,-,-,-,-,-,,,,
WBCVMT,26.00,25/03/10,5:1,0.13,0.16,1.105,-,-,,,,
WBCVMS,28.00,25/03/10,5:1,0.41,0.45,0.86,-,-,,,,
WBCWOP,21.00,29/04/10,4:1,0.027,0.032,0.055,-,-,,,,
WBCVZP,22.00,29/04/10,4:1,-,-,-,-,-,,,,
WBCWOQ,23.00,29/04/10,4:1,0.064,0.072,0.074,-0.6,170,,,,
WBCWOR,24.50,29/04/10,4:1,0.135,0.155,0.17,-,-,,,,
WBCVMU,30.00,29/04/10,5:1,0.79,0.835,-,-,-,,,,
WBCWOS,22.50,24/06/10,4:1,0.19,0.195,-,-,-,,,,
WBCWOT,24.50,24/06/10,4:1,0.305,0.315,0.32,-,-,,,,
WBCWOU,26.50,24/06/10,4:1,0.51,0.515,0.56,-,-,,,,
Wesfarmers Ltd Last Sale Price $31.13,,,,,,,,,,,,
WESWOQ,28.00,25/03/10,4:1,0.036,0.038,0.043,-,-,,,,
WESVMS,30.00,25/03/10,4:1,0.15,0.17,0.17,-,-,,,,
WorleyParsons Ltd Last Sale Price $24.58,,,,,,,,,,,,
WORVMS,26.00,25/03/10,4:1,0.455,0.515,1.43,-,-,,,,
