Warrants Market - Daily,,,,,,,,,,,,
XAO 4479.0 at 16:37 28/5/2010  Report at 19:05 Friday 28/5/2010. Processed 07:25 Saturday 29/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
WBCWOT,24.50,24/06/10,4:1,0.35,0.37,0.355,-28.5,780,,,,
WBCWOU,26.50,24/06/10,4:1,0.75,0.77,0.78,-28,110,,,,
WBCUMP,27.00,24/06/10,4:1,0.88,-,-,-,-,,,,
WBCWMR,29.00,24/06/10,4:1,1.36,-,0.71,-,-,,,,
WBCWOV,21.00,23/09/10,4:1,0.26,0.265,-,-,-,,,,
WBCUMQ,22.00,23/09/10,4:1,0.31,0.325,-,-,-,,,,
WBCWOW,23.00,23/09/10,4:1,0.425,0.43,-,-,-,,,,
WBCUMT,24.00,23/09/10,4:1,0.525,0.545,-,-,-,,,,
WBCWOX,25.00,23/09/10,4:1,0.665,0.67,0.805,-,-,,,,
WBCUMU,26.00,23/09/10,4:1,0.815,0.84,-,-,-,,,,
WBCWMV,31.00,23/09/10,4:1,1.83,-,2.01,-,-,,,,
Wesfarmers Ltd Last Sale Price $28.90,,,,,,,,,,,,
WESWOP,29.00,26/08/10,5:1,0.455,0.46,0.605,-,-,,,,
WESUMP,28.00,23/09/10,4:1,0.45,0.50,0.60,-,-,,,,
Woolworths Ltd Last Sale Price $26.41,,,,,,,,,,,,
WOWWOQ,26.50,26/08/10,4:1,0.315,0.32,0.335,-,-,,,,
WOWUMP,27.00,23/09/10,4:1,0.445,0.48,-,-,-,,,,
Woodside Pet Last Sale Price $43.46,,,,,,,,,,,,
WPLWOR,41.00,24/06/10,5:1,0.15,0.16,0.18,-,-,,,,
WPLVZS,42.00,24/06/10,5:1,0.26,0.285,-,-,-,,,,
WPLWOU,45.00,24/06/10,5:1,0.495,0.505,0.365,-,-,,,,
WPLWMR,46.00,24/06/10,4:1,0.795,0.835,0.54,-,-,,,,
WPLWOV,49.00,24/06/10,5:1,1.13,1.14,1.155,-,-,,,,
WPLWOS,44.00,26/08/10,5:1,0.625,0.63,0.64,-12.5,200,,,,
WPLUMP,44.00,23/09/10,4:1,0.965,0.995,-,-,-,,,,
WPLWMV,48.00,23/09/10,4:1,1.58,1.615,-,-,-,,,,
Basket Put Warrants ,,,,,,,,,,,,
Equity Endowment Warrants ,,,,,,,,,,,,
ANZ Banking Grp Last Sale Price $22.52,,,,,,,,,,,,
ANZEEA,5.63,15/02/12,1:1,16.98,-,17.50,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $52.12,,,,,,,,,,,,
CBAEEA,10.45,15/02/12,1:1,41.71,-,41.25,-,-,,,,
National Aust Bank Last Sale Price $24.78,,,,,,,,,,,,
NABEEA,19.02,15/02/12,1:1,5.55,-,6.50,-,-,,,,
Telecom Corp Last Sale Price $1.51,,,,,,,,,,,,
TELEEA,1.49,15/02/12,1:1,0.03,-,0.28,-,-,,,,
Telstra Corp Last Sale Price $2.95,,,,,,,,,,,,
TLSEEA,2.16,02/10/12,1:1,0.91,-,1.27,-,-,,,,
Westpac Banking Last Sale Price $23.40,,,,,,,,,,,,
WBCEEA,4.02,15/02/12,1:1,19.50,-,18.95,-,-,,,,
Equity Installment Warrants ,,,,,,,,,,,,
Alinta Energy Grp Last Sale Price $0.05,,,,,,,,,,,,
AEJJMG,1.49,30/06/10,1:1,0.007,-,0.01,-,-,,,,
AEJSMW,1.94,29/06/12,1:1,0.01,-,-,-,-,,,,
APN European Retail Last Sale Price $0.03,,,,,,,,,,,,
AEZSZC,0.75,30/06/17,1:1,0.014,-,0.022,-,-,,,,
Aust Foundation Last Sale Price $4.89,,,,,,,,,,,,
AFISMW,3.17,29/06/12,1:1,1.775,-,1.80,-,-,,,,
AFISZB,2.36,30/06/16,1:1,2.66,-,3.05,-,-,,,,
AGL Energy Ltd Last Sale Price $13.51,,,,,,,,,,,,
AGKIZQ,8.00,15/06/10,1:1,5.51,5.56,5.61,-65,20,,,,
AGKIOA,7.00,23/06/10,1:1,6.56,-,6.76,-151,3,,,,
AGKSSR,7.03,30/06/10,1:1,6.59,6.60,7.64,-,-,,,,
AGKJMG,8.33,30/06/10,1:1,5.27,-,7.00,-,-,,,,
AGKJMH,11.00,30/06/10,1:1,2.61,-,3.88,-,-,,,,
AGKIMF,6.75,17/11/10,1:1,7.04,7.16,7.28,-,-,,,,
AGKIMG,10.00,17/11/10,1:1,3.94,4.06,4.06,-17,40,,,,
AGKDMC,8.50,19/05/11,1:1,5.83,5.94,-,-,-,,,,
AGKDMD,11.50,19/05/11,1:1,3.73,3.82,-,-,-,,,,
AGKIZR,7.60,03/06/11,1:1,6.85,6.90,-,-,-,,,,
AGKIZZ,7.60,03/06/11,1:1,6.85,6.90,7.49,-,-,,,,
AGKIOD,10.00,17/06/11,1:1,4.85,4.87,4.98,-,-,,,,
AGKIOO,8.00,15/12/11,1:1,6.67,6.69,8.13,-,-,,,,
AGKSMW,9.89,29/06/12,1:1,3.68,-,5.84,-,-,,,,
AGKSMA,6.84,28/06/13,1:1,6.70,-,6.87,-,-,,,,
AGKSOC,6.78,26/06/14,1:1,7.53,7.55,8.50,-,-,,,,
AGKSMC,7.50,30/06/15,1:1,7.52,7.64,-,-,-,,,,
AGKSWB,0.18,30/06/16,1:1,10.95,-,14.43,-,-,,,,
AGKSZB,3.15,30/06/16,1:1,10.36,-,12.15,-,-,,,,
AGKSZC,7.31,30/06/17,1:1,6.91,-,8.05,-,-,,,,
AGKSMY,10.54,30/06/17,1:1,3.47,-,5.68,-,-,,,,
AGKSZX,8.15,04/02/19,1:1,5.33,5.38,6.30,-,-,,,,
Auckland Airport Last Sale Price $1.51,,,,,,,,,,,,
AIASMV,1.01,30/06/11,1:1,0.515,-,1.37,-,-,,,,
Asciano Grp Last Sale Price $1.60,,,,,,,,,,,,
AIOJMG,1.00,30/06/10,1:1,0.635,-,0.765,-,-,,,,
AIOJMH,1.30,30/06/10,1:1,0.37,-,0.445,-,-,,,,
AIOIOO,1.00,15/12/11,1:1,0.85,0.87,1.205,-,-,,,,
AIOSOA,6.10,28/06/12,1:1,0.285,0.305,0.32,-,-,,,,
AIOSMW,4.95,29/06/12,1:1,0.044,-,0.055,-,-,,,,
AIOSOB,2.18,27/06/13,1:1,0.79,0.81,0.785,-,-,,,,
AIOSMA,3.36,28/06/13,1:1,0.115,-,0.21,-,-,,,,
AIOSSA,5.39,30/06/14,1:1,0.545,-,0.745,-,-,,,,
AIOSSB,3.02,30/06/15,1:1,0.68,-,0.98,-,-,,,,
AIOSZC,7.72,30/06/17,1:1,1.14,-,0.965,-,-,,,,
Aristocrat Leisure Last Sale Price $4.04,,,,,,,,,,,,
ALLIOA,5.00,23/06/10,1:1,0.012,-,0.435,-,-,,,,
ALLJMG,3.00,30/06/10,1:1,1.085,-,4.40,-,-,,,,
ALLJMH,4.25,30/06/10,1:1,0.165,-,0.84,-,-,,,,
ALLMMI,6.48,30/06/10,1:1,0.001,-,-,-,-,,,,
ALLIMF,2.50,17/11/10,1:1,1.735,1.80,2.15,-,-,,,,
ALLIMG,3.50,17/11/10,1:1,1.04,1.09,1.48,-,-,,,,
ALLIOD,2.50,17/06/11,1:1,1.94,1.96,1.845,-,-,,,,
ALLSMV,7.61,30/06/11,1:1,0.10,-,0.12,-,-,,,,
ALLIOO,3.00,15/12/11,1:1,1.78,1.80,-,-,-,,,,
ALLSOA,8.04,28/06/12,1:1,0.95,0.97,0.965,-,-,,,,
ALLSMW,10.98,29/06/12,1:1,0.16,-,0.255,-,-,,,,
ALLSMA,5.77,28/06/13,1:1,0.645,-,-,-,-,,,,
ALLSSA,8.50,30/06/14,1:1,1.065,-,1.085,-,-,,,,
ALLSZC,9.13,30/06/17,1:1,1.54,-,1.43,-,-,,,,
ALLSMY,12.28,30/06/17,1:1,0.775,-,0.93,-,-,,,,
Amcor Ltd Last Sale Price $6.16,,,,,,,,,,,,
AMCIOA,3.71,23/06/10,1:1,2.47,-,2.67,-,-,,,,
AMCSMU,3.25,30/06/10,1:1,2.89,-,2.80,-,-,,,,
AMCIMF,4.25,17/11/10,1:1,2.17,2.22,2.01,-,-,,,,
AMCIMC,3.25,19/05/11,1:1,3.30,3.36,-,-,-,,,,
AMCIZZ,3.10,03/06/11,1:1,3.28,3.33,3.79,-,-,,,,
AMCIOO,3.25,15/12/11,1:1,3.42,3.44,-,-,-,,,,
AMCSOA,3.76,28/06/12,1:1,2.77,2.79,0.015,-,-,,,,
AMCSZA,2.40,30/06/15,1:1,3.80,-,2.64,-,-,,,,
AMP Ltd Last Sale Price $5.65,,,,,,,,,,,,
AMPIZQ,3.00,15/06/10,1:1,2.63,2.68,3.46,-,-,,,,
AMPIOA,4.50,23/06/10,1:1,1.175,-,1.075,-,-,,,,
AMPSMU,1.88,30/06/10,1:1,3.73,3.68,3.68,-98,50,,,,
AMPSSR,2.35,30/06/10,1:1,3.32,3.33,4.21,-,-,,,,
AMPJMJ,4.03,30/06/10,1:1,1.70,-,2.55,-,-,,,,
AMPJMG,5.95,30/06/10,1:1,0.195,-,1.335,-,-,,,,
AMPMMI,6.66,30/06/10,1:1,0.001,-,-,-,-,,,,
AMPJMH,7.74,30/06/10,1:1,0.035,-,0.895,-,-,,,,
AMPISM,5.58,30/07/10,1:1,0.355,-,0.725,-,-,,,,
AMPIMX,5.00,23/09/10,1:1,1.05,1.11,1.01,-,-,,,,
AMPIOK,5.00,23/09/10,1:1,1.01,1.03,1.085,-,-,,,,
AMPIMF,3.25,17/11/10,1:1,2.53,2.61,2.41,-,-,,,,
AMPIMG,4.50,17/11/10,1:1,1.525,1.59,1.515,-,-,,,,
AMPIOG,5.25,24/03/11,1:1,1.245,1.265,1.435,-,-,,,,
AMPISQ,3.97,31/03/11,1:1,2.29,-,2.80,-,-,,,,
AMPDMC,3.50,19/05/11,1:1,2.60,2.67,-,-,-,,,,
AMPDMD,4.75,19/05/11,1:1,1.835,1.895,-,-,-,,,,
AMPIOL,4.00,26/05/11,1:1,2.18,2.20,-,-,-,,,,
AMPIZR,3.20,03/06/11,1:1,2.80,2.85,-,-,-,,,,
AMPIZZ,3.20,03/06/11,1:1,2.80,2.85,3.82,-,-,,,,
AMPIOD,3.50,17/06/11,1:1,2.67,2.69,2.54,-,-,,,,
AMPSMV,3.50,30/06/11,1:1,2.19,-,2.99,-,-,,,,
AMPIOO,4.50,15/12/11,1:1,2.31,2.33,2.79,-,-,,,,
AMPIOI,5.00,15/12/11,1:1,1.945,1.965,2.35,-,-,,,,
AMPSOA,5.67,28/06/12,1:1,1.275,1.295,1.80,-,-,,,,
AMPSMW,5.69,29/06/12,1:1,0.74,-,1.15,-,-,,,,
AMPSOB,2.53,27/06/13,1:1,3.32,3.34,3.16,-,-,,,,
AMPSMA,4.90,28/06/13,1:1,1.165,-,1.72,-,-,,,,
AMPSOC,2.25,26/06/14,1:1,3.78,3.80,4.45,-,-,,,,
AMPSSA,5.70,30/06/14,1:1,1.745,-,2.60,-,-,,,,
AMPSOD,3.34,26/06/15,1:1,3.15,3.17,-,-,-,,,,
AMPSZA,1.06,30/06/15,1:1,4.57,-,3.54,-,-,,,,
AMPSMC,3.30,30/06/15,1:1,3.11,3.18,-,-,-,,,,
AMPSSB,4.52,30/06/15,1:1,2.38,-,2.89,-,-,,,,
AMPSWB,2.03,30/06/16,1:1,0.94,-,4.24,-,-,,,,
AMPSZB,3.81,30/06/16,1:1,2.47,-,3.30,-,-,,,,
AMPSMX,3.86,30/06/16,1:1,1.865,-,2.71,-,-,,,,
AMPSWC,4.22,30/06/16,1:1,0.54,-,2.62,-,-,,,,
AMPSWD,7.52,30/06/16,1:1,0.02,-,1.11,-,-,,,,
AMPSMY,6.34,30/06/17,1:1,0.97,-,1.425,-,-,,,,
AMPSZD,3.49,28/06/18,1:1,2.55,-,3.67,-,-,,,,
AMPSMB,4.90,29/06/18,1:1,1.425,-,2.23,-,-,,,,
AMPSZX,2.40,04/02/19,1:1,3.22,3.27,3.43,-,-,,,,
AMPSZW,3.18,04/02/19,1:1,2.44,2.49,2.23,-,-,,,,
ANZ Banking Grp Last Sale Price $22.52,,,,,,,,,,,,
ANZIZQ,9.00,15/06/10,1:1,13.52,13.57,12.95,-,-,,,,
ANZIOA,14.00,23/06/10,1:1,8.59,8.64,9.18,-,-,,,,
ANZIOS,20.00,23/06/10,1:1,2.74,2.79,2.72,56,31,,,,
ANZSSR,5.25,30/06/10,1:1,17.26,17.27,16.11,-,-,,,,
ANZSMU,10.92,30/06/10,1:1,11.55,11.70,11.70,68,6,,,,
ANZSSS,11.48,30/06/10,1:1,11.09,11.10,12.73,-,-,,,,
ANZJMJ,12.90,30/06/10,1:1,9.84,-,10.00,-,-,,,,
ANZJMG,17.86,30/06/10,1:1,4.73,-,6.17,-,-,,,,
ANZMMH,19.11,30/06/10,1:1,2.71,-,-,-,-,,,,
ANZMMI,19.11,30/06/10,1:1,1.63,-,0.54,-,-,,,,
ANZJMH,23.22,30/06/10,1:1,0.605,-,3.13,-,-,,,,
ANZISM,16.43,30/07/10,1:1,6.15,-,9.44,-,-,,,,
ANZIOK,16.00,23/09/10,1:1,7.10,7.12,6.40,-,-,,,,
ANZIMX,17.00,23/09/10,1:1,6.36,6.58,6.45,98,3,,,,
ANZIMF,12.00,17/11/10,1:1,11.08,11.30,10.25,-,-,,,,
ANZIMG,18.00,17/11/10,1:1,5.97,6.15,6.10,75,20,,,,
ANZIOG,19.00,24/03/11,1:1,5.79,5.81,5.85,44,20,,,,
ANZDMC,14.00,19/05/11,1:1,10.36,10.55,9.80,-,-,,,,
ANZDMD,19.00,19/05/11,1:1,7.06,7.22,-,-,-,,,,
ANZIOL,15.00,26/05/11,1:1,9.46,9.48,-,-,-,,,,
ANZISQ,11.39,31/05/11,1:1,12.36,-,9.53,-,-,,,,
ANZIZR,12.40,03/06/11,1:1,11.50,11.55,13.56,-,-,,,,
ANZIZW,12.40,03/06/11,1:1,11.50,11.55,10.49,-,-,,,,
ANZIZZ,12.40,03/06/11,1:1,11.50,11.55,11.92,-,-,,,,
ANZIOD,11.00,17/06/11,1:1,12.79,12.81,12.76,72,20,,,,
ANZSMV,13.17,30/06/11,1:1,9.40,-,11.09,-,-,,,,
ANZIOO,12.00,15/12/11,1:1,12.41,12.43,11.69,-,-,,,,
ANZIOI,17.50,15/12/11,1:1,8.79,8.81,8.76,52,16,,,,
ANZSOA,15.94,28/06/12,1:1,7.77,7.79,7.68,62,25,,,,
ANZSMW,16.59,29/06/12,1:1,6.20,-,6.70,-,-,,,,
ANZSOB,8.51,27/06/13,1:1,14.48,14.50,14.49,79,7,,,,
ANZSMZ,11.85,28/06/13,1:1,10.81,-,13.30,-,-,,,,
ANZSMA,14.68,28/06/13,1:1,7.92,-,8.54,-,-,,,,
ANZSOC,6.05,26/06/14,1:1,16.88,16.90,19.67,-,-,,,,
ANZSSA,15.93,30/06/14,1:1,8.80,-,9.12,-,-,,,,
ANZSOD,12.48,26/06/15,1:1,12.72,12.74,13.89,-,-,,,,
ANZSWM,6.54,30/06/15,1:1,10.76,-,17.08,-,-,,,,
ANZSZA,7.38,30/06/15,1:1,15.17,-,14.43,-,-,,,,
ANZSSB,11.51,30/06/15,1:1,11.96,-,11.72,-,-,,,,
ANZSMC,12.48,30/06/15,1:1,12.68,12.89,12.05,-,-,,,,
ANZSWB,9.95,30/06/16,1:1,7.40,-,15.26,-,-,,,,
ANZSZB,13.69,30/06/16,1:1,9.58,-,9.80,-,-,,,,
ANZSWC,14.44,30/06/16,1:1,3.51,-,9.88,-,-,,,,
ANZSMX,14.59,30/06/16,1:1,8.01,-,10.56,-,-,,,,
ANZSWE,18.05,30/06/16,1:1,1.97,-,6.61,-,-,,,,
ANZSWD,20.42,30/06/16,1:1,1.04,-,7.61,-,-,,,,
ANZSMY,18.55,30/06/17,1:1,5.33,-,4.91,-,-,,,,
ANZSZD,7.64,28/06/18,1:1,14.91,-,16.20,-,-,,,,
ANZSMB,15.87,29/06/18,1:1,6.82,-,9.09,-,-,,,,
ANZSZX,6.16,04/02/19,1:1,16.33,16.38,16.48,-,-,,,,
ANZSZW,10.08,04/02/19,1:1,12.41,12.46,12.46,94,4,,,,
ANZSZV,12.33,04/02/19,1:1,10.16,10.21,9.36,-,-,,,,
Arrow Energy Last Sale Price $4.83,,,,,,,,,,,,
AOEIOV,3.00,23/09/10,1:1,1.925,1.945,1.845,-,-,,,,
AOEIOH,4.00,23/12/10,1:1,1.27,1.29,-,-,-,,,,
AOEIOO,2.00,15/12/11,1:1,3.16,3.18,3.10,-,-,,,,
AOESZX,1.94,04/02/19,1:1,2.86,2.91,2.25,-,-,,,,
APA Grp Last Sale Price $3.51,,,,,,,,,,,,
APAJMG,2.38,30/06/10,1:1,1.205,-,1.445,-,-,,,,
Argo Invest Last Sale Price $5.98,,,,,,,,,,,,
ARGSZB,3.84,30/06/16,1:1,2.56,-,3.07,-,-,,,,
ASX Ltd Last Sale Price $31.13,,,,,,,,,,,,
ASXIZQ,17.50,15/06/10,1:1,13.63,13.72,15.34,-,-,,,,
ASXIOA,20.00,23/06/10,1:1,11.27,-,12.69,-,-,,,,
ASXSMU,5.87,30/06/10,1:1,25.19,-,30.33,-,-,,,,
ASXSSR,12.02,30/06/10,1:1,19.20,19.22,20.30,-,-,,,,
ASXJMJ,24.73,30/06/10,1:1,6.73,-,11.56,-,-,,,,
ASXJMH,28.00,30/06/10,1:1,3.53,-,5.00,-,-,,,,
ASXMMI,30.28,30/06/10,1:1,0.97,-,4.75,-,-,,,,
ASXJMG,34.53,30/06/10,1:1,0.385,-,14.15,-,-,,,,
ASXISM,24.65,30/07/10,1:1,6.65,-,9.71,-,-,,,,
ASXIMF,17.50,17/11/10,1:1,14.31,14.43,14.08,-,-,,,,
ASXIMG,28.00,17/11/10,1:1,5.69,5.77,5.70,-173,10,,,,
ASXDMC,18.50,19/05/11,1:1,14.64,14.75,-,-,-,,,,
ASXDMD,25.50,19/05/11,1:1,9.64,9.73,-,-,-,,,,
ASXIOL,23.00,26/05/11,1:1,10.76,10.78,-,-,-,,,,
ASXSMV,18.11,30/06/11,1:1,13.14,-,16.21,-,-,,,,
ASXSM3,26.58,30/06/11,1:1,5.11,-,15.34,-,-,,,,
ASXIOO,18.00,15/12/11,1:1,15.87,15.89,20.00,-,-,,,,
ASXIOI,26.50,15/12/11,1:1,10.55,10.57,13.14,-,-,,,,
ASXSOA,26.73,28/06/12,1:1,8.95,8.97,10.33,-,-,,,,
ASXSMW,25.79,29/06/12,1:1,6.13,-,7.46,-,-,,,,
ASXSOB,12.71,27/06/13,1:1,19.55,19.57,23.09,-,-,,,,
ASXSMZ,17.65,28/06/13,1:1,13.73,-,-,-,-,,,,
ASXSMA,27.19,28/06/13,1:1,5.81,-,9.90,-,-,,,,
ASXSOC,12.64,26/06/14,1:1,19.56,19.58,21.83,-,-,,,,
ASXSSA,30.29,30/06/14,1:1,9.32,-,10.46,-,-,,,,
ASXSZA,3.47,30/06/15,1:1,27.63,-,31.03,-,-,,,,
ASXSMC,17.00,30/06/15,1:1,17.86,17.96,-,-,-,,,,
ASXSSB,20.88,30/06/15,1:1,14.79,-,16.44,-,-,,,,
ASXSWB,15.80,30/06/16,1:1,9.95,-,16.57,-,-,,,,
ASXSZB,16.45,30/06/16,1:1,15.58,-,16.97,-,-,,,,
ASXSZC,25.74,30/06/17,1:1,11.52,-,16.54,-,-,,,,
ASXSMY,28.40,30/06/17,1:1,6.70,-,7.61,-,-,,,,
ASXSZD,15.87,28/06/18,1:1,15.87,-,22.84,-,-,,,,
ASXSMB,28.38,29/06/18,1:1,6.94,-,10.46,-,-,,,,
ASXSZX,12.28,04/02/19,1:1,18.79,18.88,20.21,-,-,,,,
ASXSZW,17.12,04/02/19,1:1,13.95,14.04,13.70,-,-,,,,
AWB Ltd Last Sale Price $0.97,,,,,,,,,,,,
AWBJMG,1.39,30/06/10,1:1,0.007,-,1.645,-,-,,,,
AWBSMU,2.64,30/06/10,1:1,0.006,-,0.001,-,-,,,,
AWBIMF,0.75,17/11/10,1:1,0.32,0.335,0.335,-,-,,,,
AWBSMV,2.77,30/06/11,1:1,0.01,-,0.088,-,-,,,,
AWBSMA,1.11,28/06/13,1:1,0.285,-,2.06,-,-,,,,
Alumina Ltd Last Sale Price $1.68,,,,,,,,,,,,
AWCIOA,3.28,23/06/10,1:1,0.001,-,0.235,-,-,,,,
AWCSSR,0.73,30/06/10,1:1,0.955,0.96,0.95,-,-,,,,
AWCJMG,1.20,30/06/10,1:1,0.52,-,-,-,-,,,,
AWCJMH,1.60,30/06/10,1:1,0.155,-,-,-,-,,,,
AWCSMU,3.33,30/06/10,1:1,0.01,-,0.135,-,-,,,,
AWCIMF,1.00,17/11/10,1:1,0.75,0.79,0.66,-,-,,,,
AWCIMG,1.50,17/11/10,1:1,0.415,0.445,0.385,-,-,,,,
AWCDMC,1.00,19/05/11,1:1,0.865,0.90,-,-,-,,,,
AWCDMD,1.40,19/05/11,1:1,0.665,0.695,-,-,-,,,,
AWCIZR,0.90,03/06/11,1:1,0.95,0.975,-,-,-,,,,
AWCIZZ,0.90,03/06/11,1:1,0.95,0.975,-,-,-,,,,
AWCSMV,4.81,30/06/11,1:1,0.018,-,0.048,-,-,,,,
AWCIOO,0.90,15/12/11,1:1,1.015,1.035,1.005,-,-,,,,
AWCIOI,1.20,15/12/11,1:1,0.82,0.84,1.01,-,-,,,,
AWCSOA,4.78,28/06/12,1:1,0.335,0.355,0.38,-,-,,,,
AWCSOB,1.80,27/06/13,1:1,0.685,0.705,0.625,-,-,,,,
AWCSMA,2.82,28/06/13,1:1,0.18,-,1.955,-,-,,,,
AWCSSB,3.23,30/06/15,1:1,0.59,-,0.66,-,-,,,,
AWE Ltd Last Sale Price $2.10,,,,,,,,,,,,
AWEIMX,1.50,23/09/10,1:1,0.695,0.72,0.695,1.5,70,,,,
AXA Asia Pacific Last Sale Price $5.85,,,,,,,,,,,,
AXAIOA,3.50,23/06/10,1:1,2.37,-,3.22,-,-,,,,
AXASSR,1.91,30/06/10,1:1,3.93,3.94,2.43,-,-,,,,
AXASMU,2.22,30/06/10,1:1,3.55,-,4.14,-,-,,,,
AXADMC,3.50,19/05/11,1:1,2.73,2.82,-,-,-,,,,
AXAIZZ,2.30,03/06/11,1:1,3.70,-,-,-,-,,,,
AXASOA,4.19,28/06/12,1:1,2.19,2.21,1.275,-,-,,,,
AXASMW,5.04,29/06/12,1:1,1.14,-,1.68,-,-,,,,
AXASMA,3.61,28/06/13,1:1,2.24,-,3.20,-,-,,,,
AXASSA,4.43,30/06/14,1:1,2.55,-,3.10,-,-,,,,
AXASSB,3.41,30/06/15,1:1,3.08,-,2.09,-,-,,,,
AXASWB,2.81,30/06/16,1:1,2.12,-,3.00,-,-,,,,
AXASMY,5.36,30/06/17,1:1,1.39,-,4.48,-,-,,,,
AXASZW,1.99,04/02/19,1:1,3.83,3.88,4.26,-,-,,,,
Billabong Intl Last Sale Price $10.12,,,,,,,,,,,,
BBGIOA,7.30,23/06/10,1:1,2.87,-,3.42,-,-,,,,
BBGSMU,7.36,30/06/10,1:1,2.65,-,2.81,-116,11,,,,
BBGJMG,8.00,30/06/10,1:1,2.06,-,3.81,-,-,,,,
BBGIMF,6.00,17/11/10,1:1,4.39,4.56,5.89,-,-,,,,
BBGSMA,6.78,28/06/13,1:1,3.88,-,5.27,-,-,,,,
BBGSWB,6.30,30/06/16,1:1,2.70,-,5.10,-,-,,,,
BBGSZB,9.69,30/06/16,1:1,4.55,-,5.33,-,-,,,,
Bendigo & Adelaide Last Sale Price $8.48,,,,,,,,,,,,
BENIZQ,6.83,15/06/10,1:1,1.285,-,3.55,-,-,,,,
BENJMH,6.00,30/06/10,1:1,2.56,-,4.27,-,-,,,,
BENJMG,8.84,30/06/10,1:1,0.215,-,1.645,-,-,,,,
BENMMI,10.39,30/06/10,1:1,0.003,-,2.05,-,-,,,,
BENIOO,5.00,15/12/11,1:1,4.47,4.49,4.51,-52,20,,,,
BENIOI,7.00,15/12/11,1:1,3.25,3.27,4.55,-,-,,,,
BENSMW,8.38,29/06/12,1:1,1.73,-,5.56,-,-,,,,
BENSMA,7.02,28/06/13,1:1,2.64,-,7.30,-,-,,,,
BENSZA,2.78,30/06/15,1:1,5.71,-,6.95,-,-,,,,
BENSZB,7.89,30/06/16,1:1,3.03,-,3.58,-,-,,,,
BHP Billiton Ltd Last Sale Price $38.97,,,,,,,,,,,,
BHPIZQ,15.00,14/06/10,1:1,23.99,24.04,23.90,129,3,,,,
BHPIOA,27.50,23/06/10,1:1,11.62,11.67,10.68,-,-,,,,
BHPIOF,32.00,23/06/10,1:1,7.04,6.95,6.95,29,54,,,,
BHPSMU,7.70,30/06/10,1:1,30.93,-,29.60,-,-,,,,
BHPSSR,15.16,30/06/10,1:1,23.68,23.71,22.91,-,-,,,,
BHPJMJ,25.81,30/06/10,1:1,13.22,-,16.58,-,-,,,,
BHPJMG,29.77,30/06/10,1:1,9.19,-,8.15,-,-,,,,
BHPJMH,35.72,30/06/10,1:1,3.94,4.04,4.02,-84,50,,,,
BHPMMH,39.98,30/06/10,1:1,1.395,-,0.345,-,-,,,,
BHPMMI,39.98,30/06/10,1:1,0.72,-,4.81,-,-,,,,
BHPISM,29.34,30/07/10,1:1,9.57,-,11.95,-,-,,,,
BHPIMX,35.00,23/09/10,1:1,6.84,7.20,7.15,48,80,,,,
BHPIOK,35.00,23/09/10,1:1,6.60,6.62,6.42,5,236,,,,
BHPIMF,18.00,17/11/10,1:1,21.51,22.11,19.59,-,-,,,,
BHPIMG,30.00,17/11/10,1:1,11.26,11.69,11.29,30,2,,,,
BHPIOH,37.00,23/12/10,1:1,6.93,6.95,5.15,-,-,,,,
BHPIOG,30.00,24/03/11,1:1,12.47,12.49,11.55,-,-,,,,
BHPDMC,24.00,19/05/11,1:1,18.13,18.68,-,-,-,,,,
BHPDMD,33.00,19/05/11,1:1,12.31,12.77,11.18,-,-,,,,
BHPIOM,27.50,26/05/11,1:1,15.51,15.53,-,-,-,,,,
BHPIOL,34.00,26/05/11,1:1,11.22,11.24,-,-,-,,,,
BHPIZR,20.20,03/06/11,1:1,20.98,21.03,20.85,-6,3,,,,
BHPIZZ,20.20,03/06/11,1:1,20.98,21.03,21.15,182,25,,,,
BHPIOD,23.00,17/06/11,1:1,18.93,18.95,17.59,-,-,,,,
BHPSMV,16.11,30/06/11,1:1,22.88,-,21.39,-,-,,,,
BHPSM3,38.85,30/06/11,1:1,5.00,-,7.33,-,-,,,,
BHPIOO,22.50,15/12/11,1:1,20.16,20.18,18.81,-,-,,,,
BHPIOI,32.50,15/12/11,1:1,13.73,13.75,12.58,-,-,,,,
BHPSOA,21.21,28/06/12,1:1,19.26,19.28,17.00,-,-,,,,
BHPSMW,17.82,29/06/12,1:1,21.27,-,19.95,-,-,,,,
BHPSOB,19.60,27/06/13,1:1,22.51,22.53,22.50,127,7,,,,
BHPSMA,21.21,28/06/13,1:1,18.20,-,19.11,-,-,,,,
BHPSMZ,26.35,28/06/13,1:1,13.66,-,11.90,-,-,,,,
BHPSOC,13.57,26/06/14,1:1,27.86,27.88,31.00,-,-,,,,
BHPSSA,23.23,30/06/14,1:1,18.53,-,18.64,-,-,,,,
BHPSOD,24.51,26/06/15,1:1,21.99,22.01,20.54,-,-,,,,
BHPSZA,6.42,30/06/15,1:1,32.57,-,37.22,-,-,,,,
BHPSMC,22.00,30/06/15,1:1,23.63,24.09,22.11,-,-,,,,
BHPSSB,23.61,30/06/15,1:1,19.77,-,19.05,-,-,,,,
